data_version,indicator,measure,date_interval,year,quarter,month,geo_type,geo_name,geo_code,group,group_value,value
2026.8.14,Productivity and pay levels,"Productivity and pay, real dollars per hour (2025$)",year,1975,NA,NA,national,United States,0,Outcome,Net productivity (output per hour),44.68252289646395
2026.8.14,Productivity and pay levels,"Productivity and pay, nominal dollars per hour",year,1976,NA,NA,national,United States,0,Outcome,Total compensation per hour,5.893768317690013
2026.8.14,Productivity and pay levels,"Productivity and pay, real dollars per hour (2025$)",year,1976,NA,NA,national,United States,0,Outcome,Total compensation per hour,28.37269599836755
2026.8.14,Productivity and pay levels,"Productivity and pay, nominal dollars per hour",year,1976,NA,NA,national,United States,0,Outcome,Net productivity (output per hour),9.514108066744418
2026.8.14,Productivity and pay levels,"Productivity and pay, real dollars per hour (2025$)",year,1976,NA,NA,national,United States,0,Outcome,Net productivity (output per hour),45.80107010028444
2026.8.14,Productivity and pay levels,"Productivity and pay, nominal dollars per hour",year,1977,NA,NA,national,United States,0,Outcome,Total compensation per hour,6.372515590244876
2026.8.14,Productivity and pay levels,"Productivity and pay, real dollars per hour (2025$)",year,1977,NA,NA,national,United States,0,Outcome,Total compensation per hour,28.813450238423663
2026.8.14,Productivity and pay levels,"Productivity and pay, nominal dollars per hour",year,1977,NA,NA,national,United States,0,Outcome,Net productivity (output per hour),10.211141121633789
2026.8.14,Productivity and pay levels,"Productivity and pay, real dollars per hour (2025$)",year,1977,NA,NA,national,United States,0,Outcome,Net productivity (output per hour),46.169868463893536
2026.8.14,Productivity and pay levels,"Productivity and pay, nominal dollars per hour",year,1978,NA,NA,national,United States,0,Outcome,Total compensation per hour,6.901665908124139
2026.8.14,Productivity and pay levels,"Productivity and pay, real dollars per hour (2025$)",year,1978,NA,NA,national,United States,0,Outcome,Total compensation per hour,29.20942017040216
2026.8.14,Productivity and pay levels,"Productivity and pay, nominal dollars per hour",year,1978,NA,NA,national,United States,0,Outcome,Net productivity (output per hour),11.028773157038842
2026.8.14,Productivity and pay levels,"Productivity and pay, real dollars per hour (2025$)",year,1978,NA,NA,national,United States,0,Outcome,Net productivity (output per hour),46.67627691580893
2026.8.14,Productivity and pay levels,"Productivity and pay, nominal dollars per hour",year,1979,NA,NA,national,United States,0,Outcome,Total compensation per hour,7.467792916087536
2026.8.14,Productivity and pay levels,"Productivity and pay, real dollars per hour (2025$)",year,1979,NA,NA,national,United States,0,Outcome,Total compensation per hour,28.869000320632765
2026.8.14,Productivity and pay levels,"Productivity and pay, nominal dollars per hour",year,1979,NA,NA,national,United States,0,Outcome,Net productivity (output per hour),11.92868571186582
2026.8.14,Productivity and pay levels,"Productivity and pay, real dollars per hour (2025$)",year,1979,NA,NA,national,United States,0,Outcome,Net productivity (output per hour),46.1139235527973
2026.8.14,Productivity and pay levels,"Productivity and pay, nominal dollars per hour",year,1980,NA,NA,national,United States,0,Outcome,Total compensation per hour,8.081182058391377
2026.8.14,Productivity and pay levels,"Productivity and pay, real dollars per hour (2025$)",year,1980,NA,NA,national,United States,0,Outcome,Total compensation per hour,28.134485684769977
2026.8.14,Productivity and pay levels,"Productivity and pay, nominal dollars per hour",year,1980,NA,NA,national,United States,0,Outcome,Net productivity (output per hour),12.901967398160751
2026.8.14,Productivity and pay levels,"Productivity and pay, real dollars per hour (2025$)",year,1980,NA,NA,national,United States,0,Outcome,Net productivity (output per hour),44.91796057137447
2026.8.14,Productivity and pay levels,"Productivity and pay, nominal dollars per hour",year,1981,NA,NA,national,United States,0,Outcome,Total compensation per hour,8.81216003594083
2026.8.14,Productivity and pay levels,"Productivity and pay, real dollars per hour (2025$)",year,1981,NA,NA,national,United States,0,Outcome,Total compensation per hour,28.004480114217653
2026.8.14,Productivity and pay levels,"Productivity and pay, nominal dollars per hour",year,1981,NA,NA,national,United States,0,Outcome,Net productivity (output per hour),14.374994219210192
