data_version,indicator,measure,date_interval,year,quarter,month,geo_type,geo_name,geo_code,group,group_value,value
2026.8.14,Hispanic-white wage gap,"Hispanic-white wage gap, raw median",year,1986,NA,NA,national,United States,0,Gender,Male,0.30526443872520503
2026.8.14,Hispanic-white wage gap,"Hispanic-white wage gap, raw average",year,1986,NA,NA,national,United States,0,,Overall,0.21387871544107762
2026.8.14,Hispanic-white wage gap,"Hispanic-white wage gap, raw average",year,1986,NA,NA,national,United States,0,Gender,Female,0.1382487792093915
2026.8.14,Hispanic-white wage gap,"Hispanic-white wage gap, raw average",year,1986,NA,NA,national,United States,0,Gender,Male,0.2766842164158716
2026.8.14,Hispanic-white wage gap,"Hispanic-white wage gap, raw median",year,1988,NA,NA,national,United States,0,,Overall,0.23914861800647524
2026.8.14,Hispanic-white wage gap,"Hispanic-white wage gap, raw median",year,1988,NA,NA,national,United States,0,Gender,Female,0.17357901593969516
2026.8.14,Hispanic-white wage gap,"Hispanic-white wage gap, raw median",year,1988,NA,NA,national,United States,0,Gender,Male,0.3053272790899867
2026.8.14,Hispanic-white wage gap,"Hispanic-white wage gap, raw average",year,1988,NA,NA,national,United States,0,,Overall,0.2405468312685336
2026.8.14,Hispanic-white wage gap,"Hispanic-white wage gap, raw average",year,1988,NA,NA,national,United States,0,Gender,Female,0.16514741981404413
2026.8.14,Hispanic-white wage gap,"Hispanic-white wage gap, raw average",year,1988,NA,NA,national,United States,0,Gender,Male,0.30170186631826945
2026.8.14,Hispanic-white wage gap,"Hispanic-white wage gap, raw median",year,1984,NA,NA,national,United States,0,,Overall,0.20458372379917766
2026.8.14,Hispanic-white wage gap,"Hispanic-white wage gap, raw median",year,1984,NA,NA,national,United States,0,Gender,Female,0.14934454117559903
2026.8.14,Hispanic-white wage gap,"Hispanic-white wage gap, raw median",year,1984,NA,NA,national,United States,0,Gender,Male,0.2821910053284703
2026.8.14,Hispanic-white wage gap,"Hispanic-white wage gap, raw average",year,1984,NA,NA,national,United States,0,,Overall,0.20426757423597708
2026.8.14,Hispanic-white wage gap,"Hispanic-white wage gap, raw average",year,1984,NA,NA,national,United States,0,Gender,Female,0.1354373041362974
2026.8.14,Hispanic-white wage gap,"Hispanic-white wage gap, raw average",year,1984,NA,NA,national,United States,0,Gender,Male,0.25315703983187676
2026.8.14,Hispanic-white wage gap,"Hispanic-white wage gap, raw median",year,1991,NA,NA,national,United States,0,,Overall,0.27175547183366766
2026.8.14,Hispanic-white wage gap,"Hispanic-white wage gap, raw median",year,1991,NA,NA,national,United States,0,Gender,Female,0.1978325474175101
2026.8.14,Hispanic-white wage gap,"Hispanic-white wage gap, raw median",year,1991,NA,NA,national,United States,0,Gender,Male,0.3466143102661664
2026.8.14,Hispanic-white wage gap,"Hispanic-white wage gap, raw average",year,1991,NA,NA,national,United States,0,,Overall,0.25541278451060245
2026.8.14,Hispanic-white wage gap,"Hispanic-white wage gap, raw average",year,1991,NA,NA,national,United States,0,Gender,Female,0.18162953479743127
2026.8.14,Hispanic-white wage gap,"Hispanic-white wage gap, raw average",year,1991,NA,NA,national,United States,0,Gender,Male,0.31744863622368824
2026.8.14,Hispanic-white wage gap,"Hispanic-white wage gap, raw median",year,1993,NA,NA,national,United States,0,,Overall,0.27009982373210206
2026.8.14,Hispanic-white wage gap,"Hispanic-white wage gap, raw median",year,1993,NA,NA,national,United States,0,Gender,Female,0.20923973984710764
2026.8.14,Hispanic-white wage gap,"Hispanic-white wage gap, raw median",year,1993,NA,NA,national,United States,0,Gender,Male,0.3431974526080551
2026.8.14,Hispanic-white wage gap,"Hispanic-white wage gap, raw average",year,1993,NA,NA,national,United States,0,,Overall,0.25327880757058197
2026.8.14,Hispanic-white wage gap,"Hispanic-white wage gap, raw average",year,1993,NA,NA,national,United States,0,Gender,Female,0.1859585003932277
2026.8.14,Hispanic-white wage gap,"Hispanic-white wage gap, raw average",year,1993,NA,NA,national,United States,0,Gender,Male,0.31185981969130416
2026.8.14,Hispanic-white wage gap,"Hispanic-white wage gap, raw median",year,1994,NA,NA,national,United States,0,,Overall,0.2838478470560387
2026.8.14,Hispanic-white wage gap,"Hispanic-white wage gap, raw median",year,1994,NA,NA,national,United States,0,Gender,Female,0.22126137040303673
2026.8.14,Hispanic-white wage gap,"Hispanic-white wage gap, raw median",year,1994,NA,NA,national,United States,0,Gender,Male,0.3498515193133859
2026.8.14,Hispanic-white wage gap,"Hispanic-white wage gap, raw average",year,1994,NA,NA,national,United States,0,,Overall,0.2605527837151853
2026.8.14,Hispanic-white wage gap,"Hispanic-white wage gap, raw average",year,1994,NA,NA,national,United States,0,Gender,Female,0.19608975432380926
2026.8.14,Hispanic-white wage gap,"Hispanic-white wage gap, raw average",year,1994,NA,NA,national,United States,0,Gender,Male,0.3163732943915334
2026.8.14,Hispanic-white wage gap,"Hispanic-white wage gap, raw median",year,1995,NA,NA,national,United States,0,,Overall,0.2927786508463792
2026.8.14,Hispanic-white wage gap,"Hispanic-white wage gap, raw median",year,1995,NA,NA,national,United States,0,Gender,Female,0.23162660007433689
2026.8.14,Hispanic-white wage gap,"Hispanic-white wage gap, raw median",year,1995,NA,NA,national,United States,0,Gender,Male,0.3575071449796883
2026.8.14,Hispanic-white wage gap,"Hispanic-white wage gap, raw average",year,1995,NA,NA,national,United States,0,,Overall,0.2786310891292709
2026.8.14,Hispanic-white wage gap,"Hispanic-white wage gap, raw average",year,1995,NA,NA,national,United States,0,Gender,Female,0.22023905660687215
2026.8.14,Hispanic-white wage gap,"Hispanic-white wage gap, raw average",year,1995,NA,NA,national,United States,0,Gender,Male,0.33101972818101333
2026.8.14,Hispanic-white wage gap,"Hispanic-white wage gap, raw median",year,1992,NA,NA,national,United States,0,,Overall,0.2671720861074144
2026.8.14,Hispanic-white wage gap,"Hispanic-white wage gap, raw median",year,1992,NA,NA,national,United States,0,Gender,Female,0.19351172264469563
2026.8.14,Hispanic-white wage gap,"Hispanic-white wage gap, raw median",year,1992,NA,NA,national,United States,0,Gender,Male,0.3387860361317825
2026.8.14,Hispanic-white wage gap,"Hispanic-white wage gap, raw average",year,1992,NA,NA,national,United States,0,,Overall,0.24915624531215275
2026.8.14,Hispanic-white wage gap,"Hispanic-white wage gap, raw average",year,1992,NA,NA,national,United States,0,Gender,Female,0.17874618405843856
2026.8.14,Hispanic-white wage gap,"Hispanic-white wage gap, raw average",year,1992,NA,NA,national,United States,0,Gender,Male,0.3097652799893885
2026.8.14,Hispanic-white wage gap,"Hispanic-white wage gap, raw median",year,1999,NA,NA,national,United States,0,,Overall,0.295148414203523
2026.8.14,Hispanic-white wage gap,"Hispanic-white wage gap, raw median",year,1999,NA,NA,national,United States,0,Gender,Female,0.24717000332621253
2026.8.14,Hispanic-white wage gap,"Hispanic-white wage gap, raw median",year,1999,NA,NA,national,United States,0,Gender,Male,0.35256843750977396
2026.8.14,Hispanic-white wage gap,"Hispanic-white wage gap, raw average",year,1999,NA,NA,national,United States,0,,Overall,0.2872763332691547
2026.8.14,Hispanic-white wage gap,"Hispanic-white wage gap, raw average",year,1999,NA,NA,national,United States,0,Gender,Female,0.24078618915792704
2026.8.14,Hispanic-white wage gap,"Hispanic-white wage gap, raw average",year,1999,NA,NA,national,United States,0,Gender,Male,0.33077319650287074
2026.8.14,Hispanic-white wage gap,"Hispanic-white wage gap, raw median",year,1996,NA,NA,national,United States,0,,Overall,0.28421168362279026
2026.8.14,Hispanic-white wage gap,"Hispanic-white wage gap, raw median",year,1996,NA,NA,national,United States,0,Gender,Female,0.23499300919885246
2026.8.14,Hispanic-white wage gap,"Hispanic-white wage gap, raw median",year,1996,NA,NA,national,United States,0,Gender,Male,0.3570606160576768
2026.8.14,Hispanic-white wage gap,"Hispanic-white wage gap, raw average",year,1996,NA,NA,national,United States,0,,Overall,0.280497865511227
2026.8.14,Hispanic-white wage gap,"Hispanic-white wage gap, raw average",year,1996,NA,NA,national,United States,0,Gender,Female,0.21951189869496068
2026.8.14,Hispanic-white wage gap,"Hispanic-white wage gap, raw average",year,1996,NA,NA,national,United States,0,Gender,Male,0.3340501993436885
2026.8.14,Hispanic-white wage gap,"Hispanic-white wage gap, raw median",year,2000,NA,NA,national,United States,0,,Overall,0.30106085008959727
2026.8.14,Hispanic-white wage gap,"Hispanic-white wage gap, raw median",year,2000,NA,NA,national,United States,0,Gender,Female,0.25210823531509197
2026.8.14,Hispanic-white wage gap,"Hispanic-white wage gap, raw median",year,2000,NA,NA,national,United States,0,Gender,Male,0.35807601867138283
2026.8.14,Hispanic-white wage gap,"Hispanic-white wage gap, raw average",year,2000,NA,NA,national,United States,0,,Overall,0.2962374889441355
2026.8.14,Hispanic-white wage gap,"Hispanic-white wage gap, raw average",year,2000,NA,NA,national,United States,0,Gender,Female,0.24052988312565016
2026.8.14,Hispanic-white wage gap,"Hispanic-white wage gap, raw average",year,2000,NA,NA,national,United States,0,Gender,Male,0.34737710848772707
2026.8.14,Hispanic-white wage gap,"Hispanic-white wage gap, raw median",year,1998,NA,NA,national,United States,0,,Overall,0.2917049356272817
2026.8.14,Hispanic-white wage gap,"Hispanic-white wage gap, raw median",year,1998,NA,NA,national,United States,0,Gender,Female,0.23512486648128728
2026.8.14,Hispanic-white wage gap,"Hispanic-white wage gap, raw median",year,1998,NA,NA,national,United States,0,Gender,Male,0.3481195005309795
2026.8.14,Hispanic-white wage gap,"Hispanic-white wage gap, raw average",year,1998,NA,NA,national,United States,0,,Overall,0.2821667639620834
2026.8.14,Hispanic-white wage gap,"Hispanic-white wage gap, raw average",year,1998,NA,NA,national,United States,0,Gender,Female,0.2327295017540183
2026.8.14,Hispanic-white wage gap,"Hispanic-white wage gap, raw average",year,1998,NA,NA,national,United States,0,Gender,Male,0.3295424765517474
2026.8.14,Hispanic-white wage gap,"Hispanic-white wage gap, raw median",year,1997,NA,NA,national,United States,0,,Overall,0.2990213106674625
2026.8.14,Hispanic-white wage gap,"Hispanic-white wage gap, raw median",year,1997,NA,NA,national,United States,0,Gender,Female,0.25829559176775474
2026.8.14,Hispanic-white wage gap,"Hispanic-white wage gap, raw median",year,1997,NA,NA,national,United States,0,Gender,Male,0.3591619366037466
2026.8.14,Hispanic-white wage gap,"Hispanic-white wage gap, raw average",year,1997,NA,NA,national,United States,0,,Overall,0.2865458372787215
