data_version,indicator,measure,date_interval,year,quarter,month,geo_type,geo_name,geo_code,group,group_value,value
2026.8.14,Productivity and pay indexes,"Productivity and pay real index, base = 1948",year,2003,NA,NA,national,United States,0,Outcome,Net productivity (output per hour),296.78073836041796
2026.8.14,Productivity and pay indexes,"Productivity and pay real index, base = 1948",year,2004,NA,NA,national,United States,0,Outcome,Total compensation per hour,203.89937917595228
2026.8.14,Productivity and pay indexes,"Productivity and pay real index, base = 1948",year,2004,NA,NA,national,United States,0,Outcome,Net productivity (output per hour),305.6224677313315
2026.8.14,Productivity and pay indexes,"Productivity and pay real index, base = 1948",year,2005,NA,NA,national,United States,0,Outcome,Total compensation per hour,203.94758023063704
2026.8.14,Productivity and pay indexes,"Productivity and pay real index, base = 1948",year,2005,NA,NA,national,United States,0,Outcome,Net productivity (output per hour),311.6499301469831
2026.8.14,Productivity and pay indexes,"Productivity and pay real index, base = 1948",year,2006,NA,NA,national,United States,0,Outcome,Total compensation per hour,204.84801558782988
2026.8.14,Productivity and pay indexes,"Productivity and pay real index, base = 1948",year,2006,NA,NA,national,United States,0,Outcome,Net productivity (output per hour),313.7173780920699
2026.8.14,Productivity and pay indexes,"Productivity and pay real index, base = 1948",year,2007,NA,NA,national,United States,0,Outcome,Total compensation per hour,207.16652290656324
2026.8.14,Productivity and pay indexes,"Productivity and pay real index, base = 1948",year,2007,NA,NA,national,United States,0,Outcome,Net productivity (output per hour),317.33939157568904
2026.8.14,Productivity and pay indexes,"Productivity and pay real index, base = 1948",year,2008,NA,NA,national,United States,0,Outcome,Total compensation per hour,207.49577330417975
2026.8.14,Productivity and pay indexes,"Productivity and pay real index, base = 1948",year,2008,NA,NA,national,United States,0,Outcome,Net productivity (output per hour),314.6417444218912
2026.8.14,Productivity and pay indexes,"Productivity and pay real index, base = 1948",year,2009,NA,NA,national,United States,0,Outcome,Total compensation per hour,216.14206969842695
2026.8.14,Productivity and pay indexes,"Productivity and pay real index, base = 1948",year,2009,NA,NA,national,United States,0,Outcome,Net productivity (output per hour),327.2247683297334
2026.8.14,Productivity and pay indexes,"Productivity and pay real index, base = 1948",year,2010,NA,NA,national,United States,0,Outcome,Total compensation per hour,218.54438844870825
2026.8.14,Productivity and pay indexes,"Productivity and pay real index, base = 1948",year,2010,NA,NA,national,United States,0,Outcome,Net productivity (output per hour),337.175163499397
2026.8.14,Productivity and pay indexes,"Productivity and pay real index, base = 1948",year,2011,NA,NA,national,United States,0,Outcome,Total compensation per hour,215.97463524955535
2026.8.14,Productivity and pay indexes,"Productivity and pay real index, base = 1948",year,2011,NA,NA,national,United States,0,Outcome,Net productivity (output per hour),334.06530434678695
2026.8.14,Productivity and pay indexes,"Productivity and pay real index, base = 1948",year,2012,NA,NA,national,United States,0,Outcome,Total compensation per hour,214.30374753382057
2026.8.14,Productivity and pay indexes,"Productivity and pay real index, base = 1948",year,2012,NA,NA,national,United States,0,Outcome,Net productivity (output per hour),335.3383394994125
2026.8.14,Productivity and pay indexes,"Productivity and pay real index, base = 1948",year,2013,NA,NA,national,United States,0,Outcome,Total compensation per hour,216.90407078860235
2026.8.14,Productivity and pay indexes,"Productivity and pay real index, base = 1948",year,2013,NA,NA,national,United States,0,Outcome,Net productivity (output per hour),339.3517823177637
2026.8.14,Productivity and pay indexes,"Productivity and pay real index, base = 1948",year,2014,NA,NA,national,United States,0,Outcome,Total compensation per hour,218.07050837242645
2026.8.14,Productivity and pay indexes,"Productivity and pay real index, base = 1948",year,2014,NA,NA,national,United States,0,Outcome,Net productivity (output per hour),341.8104143338856
2026.8.14,Productivity and pay indexes,"Productivity and pay real index, base = 1948",year,2015,NA,NA,national,United States,0,Outcome,Total compensation per hour,222.17304845468811
2026.8.14,Productivity and pay indexes,"Productivity and pay real index, base = 1948",year,2015,NA,NA,national,United States,0,Outcome,Net productivity (output per hour),348.1439772296571
2026.8.14,Productivity and pay indexes,"Productivity and pay real index, base = 1948",year,2016,NA,NA,national,United States,0,Outcome,Total compensation per hour,225.0648663382794
2026.8.14,Productivity and pay indexes,"Productivity and pay real index, base = 1948",year,2016,NA,NA,national,United States,0,Outcome,Net productivity (output per hour),350.3700686169726
2026.8.14,Productivity and pay indexes,"Productivity and pay real index, base = 1948",year,2017,NA,NA,national,United States,0,Outcome,Total compensation per hour,226.1974015432669
2026.8.14,Productivity and pay indexes,"Productivity and pay real index, base = 1948",year,2017,NA,NA,national,United States,0,Outcome,Net productivity (output per hour),354.70303270886484
2026.8.14,Productivity and pay indexes,"Productivity and pay real index, base = 1948",year,2018,NA,NA,national,United States,0,Outcome,Total compensation per hour,228.56230742604336
2026.8.14,Productivity and pay indexes,"Productivity and pay real index, base = 1948",year,2018,NA,NA,national,United States,0,Outcome,Net productivity (output per hour),359.55289245680507
2026.8.14,Productivity and pay indexes,"Productivity and pay real index, base = 1948",year,2019,NA,NA,national,United States,0,Outcome,Total compensation per hour,232.46159153744793
